Neighborhood Postcode,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Postcode,Venue Postal Outcode,Venue Postal Region
WC1A,51.51790020000001,-0.12296869999999999,Waterstones,51.51769936792159,-0.1313909375119785,Bookstore,W1T 7RD,W1T,W
WC1A,51.51790020000001,-0.12296869999999999,Five Guys,51.51671931345044,-0.1304527239472863,Burger Joint,WC1B 3BS,WC1B,WC
WC1A,51.51790020000001,-0.12296869999999999,Paul Smith,51.5127460997744,-0.12392436938608406,Clothing Store,WC2E 8NT,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Ole & Steen,51.517608122271795,-0.13125540708728914,Scandinavian Restaurant,W1T 7RB,W1T,W
WC1A,51.51790020000001,-0.12296869999999999,Fabrique,51.513614456342495,-0.1284961359927072,Bakery,WC2H 8JA,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,Store Street Espresso,51.52023337903095,-0.1308240840465514,Coffee Shop,WC1E 7DQ,WC1E,WC
WC1A,51.51790020000001,-0.12296869999999999,Burr & Co,51.522781881546685,-0.12553542852401733,Café,WC1H 0LQ,WC1H,WC
WC1A,51.51790020000001,-0.12296869999999999,Foyles,51.514158,-0.129729,Bookstore,WC2H 0DT,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,Boki,51.51366828403732,-0.1276229866441262,Wine Bar,WC2H 9LN,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,Pierre Hermé,51.51342096458941,-0.12708326101018244,Bakery,WC2H 9DG,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,Balthazar,51.51258339562716,-0.12133432623564182,French Restaurant,WC2E 7BN,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Fopp,51.51366190822351,-0.12852128190946313,Record Shop,WC2H 8JA,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,The Delaunay,51.5131101279331,-0.118280935235165,Restaurant,WC2B 4BB,WC2B,WC
WC1A,51.51790020000001,-0.12296869999999999,Gelatorino,51.512737,-0.120977014,Ice Cream Shop,WC2B 5JD,WC2B,WC
WC1A,51.51790020000001,-0.12296869999999999,Phoenix Theatre,51.51434388724264,-0.12929999777528567,Theater,WC2H 0JN,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,Chanel,51.512215576753135,-0.1232548710438978,Boutique,WC2E 8RA,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,TY Seven Dials - Timberyard,51.51285291714148,-0.12719789860249608,Coffee Shop,WC2H 9EG,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,Apple Covent Garden,51.512214,-0.123568,Electronics Store,WC2E 8HB,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Opera Tavern,51.512604612199105,-0.12033731709851217,Tapas Restaurant,WC2B 5JS,WC2B,WC
WC1A,51.51790020000001,-0.12296869999999999,Augustus Harris,51.51275465266538,-0.12070055526662146,Wine Bar,WC2B 5JT,WC2B,WC
WC1A,51.51790020000001,-0.12296869999999999,Covent Garden Market,51.51196093686036,-0.12277543544769287,Shopping Plaza,WC2E 8RB,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Ben's Cookies,51.51215635708501,-0.12243603555357467,Dessert Shop,WC2E 8RB,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Dishoom,51.51243,-0.12690805,Indian Restaurant,WC2H 9FB,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,Dalla Terra,51.51268133645121,-0.12632043806650006,Wine Bar,WC2E 9AB,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Lundenwic,51.51282288678408,-0.11834277753045877,Coffee Shop,WC2B 4NA,WC2B,WC
WC1A,51.51790020000001,-0.12296869999999999,Ladurée,51.51195303471709,-0.12333048125128986,Dessert Shop,WC2E 8BE,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Planet Organic,51.51799113494899,-0.13175346151438702,Organic Grocery,W1T 7QP,W1T,W
WC1A,51.51790020000001,-0.12296869999999999,Milroy's,51.51478744978937,-0.1313610690458417,Liquor Store,W1D 4DA,W1D,W
WC1A,51.51790020000001,-0.12296869999999999,The Life Goddess,51.51990964474648,-0.13145264541285862,Greek Restaurant,WC1E 7QE,WC1E,WC
WC1A,51.51790020000001,-0.12296869999999999,San Carlo Cicchetti,51.5123863702639,-0.1204562150666614,Italian Restaurant,WC2E 7PS,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Stanfords,51.51195951427608,-0.12602472222343514,Bookstore,WC2E 9EZ,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,L'Atelier de Joel Robuchon,51.51306897157376,-0.12858694724639858,French Restaurant,WC2H 9NE,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,Mamies's,51.51255598982116,-0.12013522010168876,Creperie,WC2B 5JY,WC2B,WC
WC1A,51.51790020000001,-0.12296869999999999,Harry Potter and the Cursed Child - Parts One and Two,51.513172602358274,-0.12936803068658387,General Entertainment,WC2H 0AA,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,On The Bab,51.512312,-0.120689,Korean Restaurant,WC2E 7BD,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,London Transport Museum,51.5120008940347,-0.12130816793336828,History Museum,WC2E 7BB,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Prince Edward Theatre,51.51371078019491,-0.1307827868388587,Theater,W1D 4HS,W1D,W
WC1A,51.51790020000001,-0.12296869999999999,Gray's Inn Gardens,51.520335040836784,-0.1138905874180336,Garden,WC1R 5AH,WC1R,WC
WC1A,51.51790020000001,-0.12296869999999999,Champagne + Fromage,51.51194653050263,-0.12019311089793763,Wine Shop,WC2E 7DD,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Soho Square,51.5152860135492,-0.13220876455307007,Park,W1D 3QP,W1D,W
WC1A,51.51790020000001,-0.12296869999999999,Coffee Island,51.51244860497684,-0.12718159455719136,Coffee Shop,WC2H 9FB,WC2H,WC
WC1A,51.51790020000001,-0.12296869999999999,Lyceum Theatre,51.51159771114791,-0.11978483440420226,Theater,WC2E 7DN,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Curzon Bloomsbury,51.52412034634927,-0.12300238522495448,Movie Theater,WC1N 1AW,WC1N,WC
WC1A,51.51790020000001,-0.12296869999999999,Novello Theatre,51.512279575946984,-0.1193221327698747,Theater,WC2B 5JZ,WC2B,WC
WC1A,51.51790020000001,-0.12296869999999999,Clos Maggiore,51.511588629918286,-0.12462080179090956,French Restaurant,WC2E 8HN,WC2E,WC
WC1A,51.51790020000001,-0.12296869999999999,Bone Daddies Shackfuyu,51.51365493947196,-0.13013031044505172,Yoshoku Restaurant,W1D 5NG,W1D,W
WC1B,51.51954179999999,-0.12407860000000001,British Museum,51.519078403392214,-0.12677208649635993,History Museum,WC1B 3DD,WC1B,WC
WC1B,51.51954179999999,-0.12407860000000001,The Egyptian Exhibition,51.519400891828084,-0.12689243886948395,Exhibit,WC1B 3DG,WC1B,WC
WC1B,51.51954179999999,-0.12407860000000001,London Review Bookshop,51.51848537875849,-0.1243692539734231,Bookstore,WC1A 2JL,WC1A,WC
WC1B,51.51954179999999,-0.12407860000000001,Abeno,51.51744706211849,-0.1251682412880507,Okonomiyaki Restaurant,WC1A 2SE,WC1A,WC
WC1B,51.51954179999999,-0.12407860000000001,The Hoxton Hotel,51.51737378890881,-0.12227414519594333,Hotel,WC1V 6PX,WC1V,WC
WC1B,51.51954179999999,-0.12407860000000001,The Rosetta Stone,51.51930249302989,-0.12741642202692655,Exhibit,WC1B 3DG,WC1B,WC
WC1B,51.51954179999999,-0.12407860000000001,Russell Square,51.52177463018556,-0.1260657566622182,Plaza,,WC1B,
WC1B,51.51954179999999,-0.12407860000000001,Chicken Shop,51.51741454820214,-0.12229128684982028,Wings Joint,WC1V 6PX,WC1V,WC
WC1B,51.51954179999999,-0.12407860000000001,Royal Mile Whiskies,51.51716169075045,-0.12709745658404187,Liquor Store,WC1B 3SR,WC1B,WC
WC1B,51.51954179999999,-0.12407860000000001,James Smith & Sons,51.51690237907405,-0.12684293852274278,Accessories Store,WC1A 1BL,WC1A,WC
WC1B,51.51954179999999,-0.12407860000000001,Burr & Co,51.522781881546685,-0.12553542852401733,Café,WC1H 0LQ,WC1H,WC
WC1B,51.51954179999999,-0.12407860000000001,Drury 188-189,51.51606000719529,-0.12411071051324417,Café,WC2B 5QD,WC2B,WC
WC1B,51.51954179999999,-0.12407860000000001,Scarfes Bar,51.51781314398572,-0.11818441766647803,Hotel Bar,WC1V 6BH,WC1V,WC
WC1B,51.51954179999999,-0.12407860000000001,The Espresso Room,51.52191,-0.119774714,Coffee Shop,WC1N 3JL,WC1N,WC
WC1B,51.51954179999999,-0.12407860000000001,The Craft Beer Co.,51.51575827252237,-0.12619345122012288,Pub,WC2H 9DN,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Noble Rot,51.521879770610425,-0.11859634989517259,Restaurant,WC1N 3NB,WC1N,WC
WC1B,51.51954179999999,-0.12407860000000001,Store Street Espresso,51.52023337903095,-0.1308240840465514,Coffee Shop,WC1E 7DQ,WC1E,WC
WC1B,51.51954179999999,-0.12407860000000001,Rosewood London,51.51746842846652,-0.11781017238253777,Hotel,WC1V 7EN,WC1V,WC
WC1B,51.51954179999999,-0.12407860000000001,Dominion Theatre,51.516932077408875,-0.12964902622482774,Theater,W1T 7AQ,W1T,W
WC1B,51.51954179999999,-0.12407860000000001,Mirror Room,51.517444492054985,-0.11782356015108676,Restaurant,WC1V 7EN,WC1V,WC
WC1B,51.51954179999999,-0.12407860000000001,Kanada-Ya,51.515503,-0.127539,Ramen Restaurant,WC2H 8DA,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Ship Tavern,51.51720427096293,-0.11917845474716426,Pub,WC1V 7DX,WC1V,WC
WC1B,51.51954179999999,-0.12407860000000001,Top Secret Comedy,51.5153842464309,-0.12320203003363296,Comedy Club,WC2B 5AF,WC2B,WC
WC1B,51.51954179999999,-0.12407860000000001,Hakkasan,51.51722297794206,-0.13083490819357613,Chinese Restaurant,WC1B 3NQ,WC1B,WC
WC1B,51.51954179999999,-0.12407860000000001,Forbidden Planet,51.515082376271316,-0.12712597846984863,Comic Shop,WC2H 8JR,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,The Black Penny,51.51519097792153,-0.12154506230333152,Coffee Shop,WC2B 5AA,WC2B,WC
WC1B,51.51954179999999,-0.12407860000000001,Freud,51.515496229012065,-0.12690673161130292,Cocktail Bar,WC2H 8JL,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Holborn Dining Room,51.517493,-0.117541,English Restaurant,WC1V 7EN,WC1V,WC
WC1B,51.51954179999999,-0.12407860000000001,Waterstones,51.51769936792159,-0.1313909375119785,Bookstore,W1T 7RD,W1T,W
WC1B,51.51954179999999,-0.12407860000000001,Curzon Bloomsbury,51.52412034634927,-0.12300238522495448,Movie Theater,WC1N 1AW,WC1N,WC
WC1B,51.51954179999999,-0.12407860000000001,Ole & Steen,51.517608122271795,-0.13125540708728914,Scandinavian Restaurant,W1T 7RB,W1T,W
WC1B,51.51954179999999,-0.12407860000000001,The Life Goddess,51.51990964474648,-0.13145264541285862,Greek Restaurant,WC1E 7QE,WC1E,WC
WC1B,51.51954179999999,-0.12407860000000001,Sir John Soane's Museum,51.51683252722464,-0.1175400405817299,History Museum,WC2A 3BP,WC2A,WC
WC1B,51.51954179999999,-0.12407860000000001,Homeslice,51.514528749695046,-0.12647486836273653,Pizza Place,WC2H 9DP,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,The Hospital Club,51.51475188104656,-0.12471199035644531,Performing Arts Venue,WC2H 9HQ,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Good Vibes,51.5150641324494,-0.1237409234782337,Gym,WC2H 9BP,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Neal's Yard,51.5144435925274,-0.12641346209909118,Plaza,WC2H 9ER,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Five Guys,51.51671931345044,-0.1304527239472863,Burger Joint,WC1B 3BS,WC1B,WC
WC1B,51.51954179999999,-0.12407860000000001,Bloch,51.51492066152523,-0.12236699439600206,Sporting Goods Shop,WC2B 5QG,WC2B,WC
WC1B,51.51954179999999,-0.12407860000000001,Monmouth Coffee Company,51.514314,-0.126824,Coffee Shop,WC2H 9DD,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Hotel Chocolat,51.51476668150518,-0.12689823550440518,Chocolate Shop,WC2H 8JB,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Punjab,51.515065633626726,-0.12680893288408193,Indian Restaurant,WC2H 9DA,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,The Gentlemen Baristas,51.519617,-0.131803,Coffee Shop,WC1E 7BT,WC1E,WC
WC1B,51.51954179999999,-0.12407860000000001,Flat Iron,51.515134,-0.129545,Steakhouse,WC2H 8LS,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,26 Grains,51.514464201174384,-0.1264241495882965,Breakfast Spot,WC2H 9ER,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,The Barbary,51.5144455494199,-0.12637048890103447,Mediterranean Restaurant,WC2H 9ER,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Rosie & Joe,51.515531601195185,-0.1286823075453627,Coffee Shop,WC2H 8LG,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Covent Garden Hotel,51.514508552855006,-0.12691045435875517,Hotel,WC2H 9LF,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Planet Organic,51.51799113494899,-0.13175346151438702,Organic Grocery,W1T 7QP,W1T,W
WC1B,51.51954179999999,-0.12407860000000001,Startisans Market,51.514678252925926,-0.1235075949699014,Market,WC2H 9JQ,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Magma,51.514595709450674,-0.12534382465199853,Gift Shop,WC2H 9AB,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Barrafina,51.51441724037805,-0.12176794571673841,Tapas Restaurant,WC2B 5AJ,WC2B,WC
WC1B,51.51954179999999,-0.12407860000000001,Bea's of Bloomsbury,51.52089961920781,-0.1160248615630947,Cupcake Shop,WC1X 8NW,WC1X,WC
WC1B,51.51954179999999,-0.12407860000000001,Neal's Yard Dairy,51.514236756702125,-0.12616917430475794,Cheese Shop,WC2H 9AW,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Lincoln's Inn Fields,51.51611390655047,-0.11655807495117188,Park,,WC2H,
WC1B,51.51954179999999,-0.12407860000000001,Nuffield Health Fitness & Wellbeing Gym,51.51415625004893,-0.12390816109064977,Gym,WC2H 9EL,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Dr. Martens,51.513746690739524,-0.12486914389241684,Shoe Store,WC2H 9PU,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Hawksmoor Seven Dials,51.5134516085432,-0.1259591855545978,Steakhouse,WC2H 9JG,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Seven Dials,51.51377899123422,-0.12694797135579944,Neighborhood,WC2H 9EW,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,The Tea House,51.51362061083395,-0.12464211361385549,Tea Room,WC2H 9LY,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Udderlicious,51.51372011564273,-0.12741111080853307,Ice Cream Shop,WC2H 9QS,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Bao,51.51898470926469,-0.13377785682678223,Asian Restaurant,W1T 2JW,W1T,W
WC1B,51.51954179999999,-0.12407860000000001,Kastner & Ovens,51.51344414651399,-0.12255614942563876,Deli / Bodega,WC2E 7AH,WC2E,WC
WC1B,51.51954179999999,-0.12407860000000001,Pineapple Dance Studios,51.51340828745767,-0.12529016729606288,Dance Studio,WC2H 9JA,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Foyles,51.514158,-0.129729,Bookstore,WC2H 0DT,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Royal Opera House,51.513206844029995,-0.12228616214722184,Opera House,WC2E 9DD,WC2E,WC
WC1B,51.51954179999999,-0.12407860000000001,Waterstones,51.52258228648432,-0.13242574799823956,Bookstore,WC1E 6EQ,WC1E,WC
WC1B,51.51954179999999,-0.12407860000000001,Donmar Warehouse,51.513959869554995,-0.12570239746788311,Theater,WC2H 9LX,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Bloomsbury Coffee House,51.525282432261235,-0.12649480727341608,Café,WC1H 9SH,WC1H,WC
WC1B,51.51954179999999,-0.12407860000000001,AllSaints,51.51370408399953,-0.123361690411062,Clothing Store,WC2E 9JL,WC2E,WC
WC1B,51.51954179999999,-0.12407860000000001,Continental Stores,51.52580254827273,-0.1251067399762951,Coffee Shop,WC1H 9SF,WC1H,WC
WC1B,51.51954179999999,-0.12407860000000001,Fabrique,51.513614456342495,-0.1284961359927072,Bakery,WC2H 8JA,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Matilda The Musical,51.5135510106328,-0.12652100430843066,Theater,WC2H 9HU,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Pizza Sophia,51.52576524466053,-0.1252588985551932,Pizza Place,WC1H 9RG,WC1H,WC
WC1B,51.51954179999999,-0.12407860000000001,London Graphic Centre,51.51330472277616,-0.12625820333868554,Arts & Crafts Store,WC2H 9JR,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Milroy's,51.51478744978937,-0.1313610690458417,Liquor Store,W1D 4DA,W1D,W
WC1B,51.51954179999999,-0.12407860000000001,Phoenix Theatre,51.51434388724264,-0.12929999777528567,Theater,WC2H 0JN,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Sharps Coffee Bar,51.518808904913094,-0.1340059711003608,Coffee Shop,W1T 2JS,W1T,W
WC1B,51.51954179999999,-0.12407860000000001,Gray's Inn Gardens,51.520335040836784,-0.1138905874180336,Garden,WC1R 5AH,WC1R,WC
WC1B,51.51954179999999,-0.12407860000000001,Tombo,51.518586624097736,-0.13432260028575108,Japanese Restaurant,W1T 2JA,W1T,W
WC1B,51.51954179999999,-0.12407860000000001,Paperchase,51.51998489058052,-0.13367181442609857,Stationery Store,W1T 2ES,W1T,W
WC1B,51.51954179999999,-0.12407860000000001,TAP Coffee No. 26,51.517795414768585,-0.13421120804327907,Coffee Shop,W1T 1JE,W1T,W
WC1B,51.51954179999999,-0.12407860000000001,Boki,51.51366828403732,-0.1276229866441262,Wine Bar,WC2H 9LN,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Fopp,51.51366190822351,-0.12852128190946313,Record Shop,WC2H 8JA,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Cambridge Theatre,51.513775654332754,-0.12688998074943608,Theater,WC2H 9EW,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Charles Dickens Museum,51.52352270258609,-0.11640883334853386,History Museum,WC1N 2LZ,WC1N,WC
WC1B,51.51954179999999,-0.12407860000000001,Soho Square,51.5152860135492,-0.13220876455307007,Park,W1D 3QP,W1D,W
WC1B,51.51954179999999,-0.12407860000000001,Pierre Hermé,51.51342096458941,-0.12708326101018244,Bakery,WC2H 9DG,WC2H,WC
WC1B,51.51954179999999,-0.12407860000000001,Charlotte Street Hotel,51.51852063991454,-0.13471546206903123,Hotel,W1T 2LX,W1T,W
WC1B,51.51954179999999,-0.12407860000000001,"Theatre Royal, Drury Lane",51.513066778067355,-0.12030367354297458,Theater,WC2B 5JF,WC2B,WC
