Neighborhood Postcode,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Postcode,Venue Postal Outcode,Venue Postal Region
SE1,51.50183269999999,-0.090951,Three Wheels Coffee,51.50473121810717,-0.08688928607822084,Coffee Shop,SE1 9BZ,SE1,SE
SE1,51.50183269999999,-0.090951,El Pastor,51.50535974448926,-0.09095133938489487,Taco Place,SE1 1TL,SE1,SE
SE1,51.50183269999999,-0.090951,The Rose Public House,51.50231392196969,-0.08560419615821602,Pub,SE1 3ST,SE1,SE
SE1,51.50183269999999,-0.090951,Konditor & Cook,51.50556293527313,-0.0912763501768367,Bakery,SE1 9AF,SE1,SE
SE1,51.50183269999999,-0.090951,Ekachai,51.504337906112504,-0.09494617138633948,Asian Restaurant,SE1 0NQ,SE1,SE
SE1,51.50183269999999,-0.090951,The Roebuck,51.498109,-0.090621,Pub,SE1 4YG,SE1,SE
SE1,51.50183269999999,-0.090951,Katzenjammers,51.50483016249607,-0.09111493957738462,German Restaurant,SE1 1TY,SE1,SE
SE1,51.50183269999999,-0.090951,The Market Porter,51.50548255404347,-0.09128205536605498,Pub,SE1 9AD,SE1,SE
SE1,51.50183269999999,-0.090951,Ethiopian Flavours,51.50573648047158,-0.09020933875029369,Food Truck,SE1 9AL,SE1,SE
SE1,51.50183269999999,-0.090951,Tabard Gardens,51.498925364289974,-0.08958578109741211,Park,SE1 4LW,SE1,SE
SE1,51.50183269999999,-0.090951,New Forest Cider,51.50570340756804,-0.09106177480631845,Liquor Store,SE1 9AF,SE1,SE
SE1,51.50183269999999,-0.090951,Texas Joe's,51.50214418031458,-0.08381024374176163,American Restaurant,SE1 3TE,SE1,SE
SE1,51.50183269999999,-0.090951,Winchester Palace,51.50689311695974,-0.09087882134307405,Historic Site,SE1 9LB,SE1,SE
SE1,51.50183269999999,-0.090951,Gujarati Rasoi,51.50572657090951,-0.08974465988247697,Food Truck,SE1 9AW,SE1,SE
SE1,51.50183269999999,-0.090951,Brindisa Stall,51.50568455878092,-0.0909835911471119,Food Truck,SE1 9AF,SE1,SE
SE1,51.50183269999999,-0.090951,The Libertine,51.50047901837831,-0.09736101875480746,Pub,SE1 1PH,SE1,SE
SE1,51.50183269999999,-0.090951,citizenM London Bankside,51.50535532261846,-0.09824182736111206,Hotel,SE1 0HR,SE1,SE
SE1,51.50183269999999,-0.090951,Mercato Metropolitano,51.49864125199757,-0.0988803061949005,Street Food Gathering,SE1 1DN,SE1,SE
SE1,51.50183269999999,-0.090951,Shrigley's,51.504031461339615,-0.09188573693029267,Moroccan Restaurant,SE1 1GN,SE1,SE
SE1,51.50183269999999,-0.090951,Bar Douro,51.50451142279943,-0.09524983501945948,Portuguese Restaurant,SE1 0NQ,SE1,SE
SE1,51.50183269999999,-0.090951,London Grind,51.506649,-0.088388,Coffee Shop,SE1 9RA,SE1,SE
SE1,51.50183269999999,-0.090951,Gastronomica,51.50567291792068,-0.09102439174519181,Deli / Bodega,SE1 9AF,SE1,SE
SE1,51.50183269999999,-0.090951,José,51.500600602095616,-0.0817867236815902,Tapas Restaurant,SE1 3XB,SE1,SE
SE1,51.50183269999999,-0.090951,Spice Mountain,51.50528395849105,-0.09041038949488106,Herbs & Spices Store,SE1 1TS,SE1,SE
SE1,51.50183269999999,-0.090951,Franco Manca,51.50017475567863,-0.08157842356686322,Pizza Place,SE1 3TX,SE1,SE
SE1,51.50183269999999,-0.090951,Le Marche Du Quartier,51.505454848589125,-0.09109861149283537,French Restaurant,SE1 1TL,SE1,SE
SE1,51.50183269999999,-0.090951,Nine Lives,51.50334297636019,-0.08205445478321435,Cocktail Bar,SE1 2EL,SE1,SE
SE1,51.50183269999999,-0.090951,Aqua,51.504247645814985,-0.08636928973031345,Restaurant,SE1 9BS,SE1,SE
SE1,51.50183269999999,-0.090951,Whiskey Ginger,51.505694599585965,-0.08922717404948362,Cocktail Bar,SE1 9AW,SE1,SE
SE1,51.50183269999999,-0.090951,Cantina Carnitas,51.50452806733104,-0.09516676978233476,Burrito Place,SE1 0NQ,SE1,SE
SE1,51.50183269999999,-0.090951,Vapiano,51.50562510031321,-0.09756011231558914,Italian Restaurant,SE1 9EP,SE1,SE
SE1,51.50183269999999,-0.090951,Cacao,51.50521848435623,-0.0896042363661412,Café,SE1 9QG,SE1,SE
SE1,51.50183269999999,-0.090951,Casse-Crôute,51.50045735960002,-0.08170373491110762,French Restaurant,SE1 3XB,SE1,SE
SE1,51.50183269999999,-0.090951,Chapter 72,51.50145101719731,-0.08211749328410503,Coffee Shop,SE1 3TS,SE1,SE
SE1,51.50183269999999,-0.090951,Roast,51.505572333537145,-0.09121014484984848,English Restaurant,SE1 9AF,SE1,SE
SE1,51.50183269999999,-0.090951,Nando's,51.507355768411244,-0.0928222217555162,Portuguese Restaurant,SE1 9EF,SE1,SE
SE1,51.50183269999999,-0.090951,Turnips,51.50553370649663,-0.09068522168807895,Fruit & Vegetable Store,SE1 1TL,SE1,SE
SE1,51.50183269999999,-0.090951,White Cube,51.49964322491608,-0.08149552792778084,Art Gallery,SE1 3GS,SE1,SE
SE1,51.50183269999999,-0.090951,Southwark Playhouse,51.4977793456688,-0.09860250077684411,Theater,SE1 6DS,SE1,SE
SE1,51.50183269999999,-0.090951,Fine Foods,51.498385,-0.084026,Deli / Bodega,SE1 4QH,SE1,SE
SE1,51.50183269999999,-0.090951,Borough Kitchen,51.50540671587287,-0.08926640286345605,Kitchen Supply Store,SE1 9SF,SE1,SE
SE1,51.50183269999999,-0.090951,London Bridge Hotel,51.50537919670326,-0.08807524860785351,Hotel,SE1 9GF,SE1,SE
SE1,51.50183269999999,-0.090951,Nelson's,51.5019386703853,-0.09259219898019111,Café,SE1 1JA,SE1,SE
SE1,51.50183269999999,-0.090951,WOKIT,51.50515902026701,-0.09071014302232074,Noodle House,SE1 1TS,SE1,SE
SE1,51.50183269999999,-0.090951,London Glassblowing,51.50163839315069,-0.08223895721848577,Art Gallery,SE1 3UD,SE1,SE
SE1,51.50183269999999,-0.090951,The Island Cafe,51.50402876836479,-0.09523562885784004,Café,SE1 0AB,SE1,SE
SE1,51.50183269999999,-0.090951,Mint Street Park,51.50215636975753,-0.09693022125290197,Park,SE1 1QX,SE1,SE
SE1,51.50183269999999,-0.090951,The Britannia,51.50131786808814,-0.08727470414788535,Whisky Bar,SE1 3RT,SE1,SE
SE1,51.50183269999999,-0.090951,Wasabi,51.504789502709784,-0.09021651075532229,Sushi Restaurant,SE1 1NE,SE1,SE
SE1,51.50183269999999,-0.090951,F*ckoffee,51.49935817367657,-0.08128169635110911,Coffee Shop,SE1 3UF,SE1,SE
SE1,51.50183269999999,-0.090951,Comptoir Gourmand,51.500847181530084,-0.08185450277093238,Bakery,SE1 3UB,SE1,SE
SE1,51.50183269999999,-0.090951,Crossfit Blackfriars,51.50058123636172,-0.10036108066144578,Gym / Fitness Center,SE1 0DQ,SE1,SE
SE2,51.486042100000006,0.12025860000000001,Lesnes Abbey,51.48952562827752,0.1258393207225854,Historic Site,SE2 0QJ,SE2,SE
SE2,51.486042100000006,0.12025860000000001,Sainsbury's,51.492824108986454,0.12072390863674594,Supermarket,SE2 9BW,SE2,SE
SE2,51.486042100000006,0.12025860000000001,Abbey Wood Caravan Club,51.48550163169358,0.12001435401992516,Campground,,SE2,
SE2,51.486042100000006,0.12025860000000001,The Co-operative Food,51.48764979256399,0.11348962783813477,Grocery Store,SE2 0BS,SE2,SE
SE2,51.486042100000006,0.12025860000000001,Abbey Wood Railway Station (ABW),51.49104937786028,0.11989334506963634,Train Station,SE2 9QA,SE2,SE
SE2,51.486042100000006,0.12025860000000001,Bean @ Work,51.491172,0.120649,Coffee Shop,SE2 9PY,SE2,SE
SE2,51.486042100000006,0.12025860000000001,Costcutter,51.49128736668943,0.12093785504774347,Convenience Store,SE2 9PY,SE2,SE
SE2,51.486042100000006,0.12025860000000001,Bostall Woods,51.48002639177497,0.11530529291449892,Forest,,SE2,
SE3,51.46771529999999,0.0175685,Princess of Wales,51.46933398020491,0.010359506816897507,Pub,SE3 0RX,SE3,SE
SE3,51.46771529999999,0.0175685,Blackheath Common,51.46898018751687,0.007767677307128906,Park,,SE3,
SE3,51.46771529999999,0.0175685,Blackheath Farmers' Market,51.46591346191698,0.007945118368659382,Farmers Market,SE3 0DE,SE3,SE
SE3,51.46771529999999,0.0175685,Buenos Aires Cafe,51.46725985290514,0.007082625289599424,Argentinian Restaurant,SE3 0BW,SE3,SE
SE3,51.46771529999999,0.0175685,Côte Brasserie,51.4673781623608,0.00717625771325699,French Restaurant,SE3 0TL,SE3,SE
SE3,51.46771529999999,0.0175685,GAIL's Bakery,51.46569561377268,0.009166128401830731,Bakery,SE3 9LE,SE3,SE
SE3,51.46771529999999,0.0175685,Hand Made Food,51.46648806385662,0.008228565021458831,Café,SE3 0BU,SE3,SE
SE3,51.46771529999999,0.0175685,Le Bouchon Wine Bar,51.466985,0.007047,Wine Bar,SE3 0BW,SE3,SE
SE3,51.46771529999999,0.0175685,Zerodegrees,51.46741708029574,0.008439509227625314,Bar,SE3 0TJ,SE3,SE
SE3,51.46771529999999,0.0175685,Aqua Mediterranean Bar & Grill,51.466547,0.00862,Greek Restaurant,SE3 0TA,SE3,SE
SE3,51.46771529999999,0.0175685,Boulangerie Jade,51.466498193598255,0.00806365311253796,Bakery,SE3 0BU,SE3,SE
SE3,51.46771529999999,0.0175685,Montpeliers,51.46750849674762,0.008476527003615415,Café,SE3 0TJ,SE3,SE
SE3,51.46771529999999,0.0175685,The Hare & Billet,51.46811724143596,0.003666512538307413,Gastropub,SE3 0RB,SE3,SE
SE3,51.46771529999999,0.0175685,Everest Inn Gurkha's Restaurant,51.467653966565024,0.008438017933726814,Indian Restaurant,SE3 0TJ,SE3,SE
SE3,51.46771529999999,0.0175685,The Crown,51.46664879502945,0.0071820948354151355,Pub,SE3 0BS,SE3,SE
SE3,51.46771529999999,0.0175685,Blackheath Railway Station (BKH),51.46579924626636,0.00827467428861237,Train Station,SE3 0DE,SE3,SE
SE3,51.46771529999999,0.0175685,The Brockley Deli at the Conservatoire,51.464754002977465,0.009545916228449228,Café,SE3 9RQ,SE3,SE
SE3,51.46771529999999,0.0175685,Saffron Club,51.46673408072105,0.007768022498465758,Indian Restaurant,SE3 0BH,SE3,SE
SE3,51.46771529999999,0.0175685,Blackheath Halls,51.464380163764666,0.009570343783047292,Concert Hall,SE3 9RN,SE3,SE
SE3,51.46771529999999,0.0175685,Bianco 43,51.46502,0.009236,Pizza Place,SE3 9RX,SE3,SE
SE3,51.46771529999999,0.0175685,The Railway,51.46541344341865,0.008915682529603102,Pub,SE3 9LE,SE3,SE
SE3,51.46771529999999,0.0175685,Locale Restaurant,51.465081937528076,0.008454862257919974,Italian Restaurant,SE3 9SY,SE3,SE
SE3,51.46771529999999,0.0175685,South Towing Services,51.46813119999999,0.0153177,Transportation Service,SE3 0SG,SE3,SE
SE3,51.46771529999999,0.0175685,PizzaExpress,51.46689355372398,0.007299139031747443,Pizza Place,SE3 0BN,SE3,SE
SE3,51.46771529999999,0.0175685,Café Rouge,51.46682233294446,0.008627808172617634,French Restaurant,SE3 0TA,SE3,SE
SE3,51.46771529999999,0.0175685,The Clarendon Hotel,51.4684406615106,0.010316919821195841,Hotel,SE3 0SP,SE3,SE
SE3,51.46771529999999,0.0175685,Costa Coffee,51.4666678238389,0.007592291196927815,Coffee Shop,SE3 0BS,SE3,SE
SE3,51.46771529999999,0.0175685,Giraffe,51.466784579991284,0.007361416154946231,Restaurant,SE3 0BS,SE3,SE
SE3,51.46771529999999,0.0175685,Mordens Wine Bar,51.466708373474674,0.008545748578241441,Bar,SE3 0TA,SE3,SE
SE3,51.46771529999999,0.0175685,Blackheath Station Bus Stop C,51.465233352587305,0.009065367634500594,Bus Stop,SE3 9LH,SE3,SE
SE3,51.46771529999999,0.0175685,The Ivy Cafe,51.4676,0.0081552565,Restaurant,SE3 0TJ,SE3,SE
SE3,51.46771529999999,0.0175685,La Petite Boulangerie Jade,51.464886671183734,0.00901308223841458,Coffee Shop,SE3 9SZ,SE3,SE
SE3,51.46771529999999,0.0175685,Kidbrooke Green Park,51.46612342494989,0.02716776796795695,Park,SE3 9PX,SE3,SE
SE3,51.46771529999999,0.0175685,Platform 1,51.465704176388165,0.008070752701667102,Platform,SE3 0DE,SE3,SE
SE3,51.46771529999999,0.0175685,Charlton Park Rugby Club,51.466405613886664,0.02843814392760792,Rugby Pitch,SE3 0DW,SE3,SE
SE3,51.46771529999999,0.0175685,Bus Stop G,51.467474547506306,0.028789424166400738,Bus Stop,SE3 8AR,SE3,SE
SE3,51.46771529999999,0.0175685,The Copper Kettle Cafe,51.46727595329142,0.028872023984843384,Café,SE3 8AR,SE3,SE
SE3,51.46771529999999,0.0175685,Blackheath Forest,51.47266927645419,0.0089263916015625,Park,,SE3,
SE3,51.46771529999999,0.0175685,By Rosey,51.4600862,0.023105900000018664,Health & Beauty Service,SE3 9BU,SE3,SE
SE3,51.46771529999999,0.0175685,LloydsPharmacy,51.47523649919291,0.02441944907907509,Pharmacy,SE3 8XA,SE3,SE
SE3,51.46771529999999,0.0175685,Sun in the Sands,51.474998284952854,0.025457897265036635,Pub,SE3 8ED,SE3,SE
SE3,51.46771529999999,0.0175685,Kidbrooke Railway Station (KDB),51.461828386575846,0.027530193328857422,Train Station,SE3 9FW,SE3,SE
SE4,51.459833700000004,-0.0322047,Brockley's Rock,51.459456802443434,-0.033867936509008774,Fish & Chips Shop,SE4 2QZ,SE4,SE
SE4,51.459833700000004,-0.0322047,Hilly Fields,51.46065301062388,-0.02775265024796817,Park,SE4 1YP,SE4,SE
SE4,51.459833700000004,-0.0322047,The Orchard,51.46367844993107,-0.03569929849745856,Gastropub,SE4 2RS,SE4,SE
SE4,51.459833700000004,-0.0322047,Rivoli Ballroom,51.45531856229626,-0.037046441710254195,Concert Hall,SE4 2AH,SE4,SE
SE4,51.459833700000004,-0.0322047,London Beer Dispensary,51.45469037600079,-0.03718477489964913,Bar,SE4 2PH,SE4,SE
SE4,51.459833700000004,-0.0322047,Malaysian Deli,51.45576983414769,-0.03647278909562534,Malay Restaurant,SE4 2AH,SE4,SE
SE4,51.459833700000004,-0.0322047,Browns Of Brockley,51.464513148722645,-0.03734572959157906,Coffee Shop,SE4 2RW,SE4,SE
SE4,51.459833700000004,-0.0322047,Pistachios In The Park,51.46015806811664,-0.02439886777064234,Café,,SE4,
SE4,51.459833700000004,-0.0322047,Arlo & Moe,51.45576408137935,-0.036531328438029885,Coffee Shop,SE4 2AH,SE4,SE
SE4,51.459833700000004,-0.0322047,Jones Of Brockley,51.454972701723904,-0.03722934923572906,Gourmet Shop,SE4 2PH,SE4,SE
SE4,51.459833700000004,-0.0322047,Brockley Brewery (The Brockley Brewing Company),51.46226467810521,-0.03613224829342145,Brewery,SE4 2AJ,SE4,SE
SE4,51.459833700000004,-0.0322047,Fred's,51.45497520504172,-0.03718816998925826,Coffee Shop,SE4 2PH,SE4,SE
SE4,51.459833700000004,-0.0322047,Saka Maka,51.464826,-0.036437,Indian Restaurant,SE4 2RR,SE4,SE
SE4,51.459833700000004,-0.0322047,The Gantry,51.46359657237999,-0.036126583738507294,Gastropub,SE4 2RL,SE4,SE
SE4,51.459833700000004,-0.0322047,Mr Lawrence's Wine Bar,51.45468358807063,-0.037249435894344755,Wine Bar,SE4 2PH,SE4,SE
SE4,51.459833700000004,-0.0322047,Salthouse Bottles,51.463915652032625,-0.036618386046581096,Beer Store,SE4 2RS,SE4,SE
SE4,51.459833700000004,-0.0322047,Masala Wala,51.46565180292109,-0.036007021206329065,Pakistani Restaurant,SE4 2AB,SE4,SE
SE4,51.459833700000004,-0.0322047,Ladywell Tavern,51.45648457338962,-0.021502305521404072,Pub,SE13 7HS,SE13,SE
SE4,51.459833700000004,-0.0322047,waterintobeer,51.463726597177775,-0.038924217224121094,Beer Store,SE4 2EW,SE4,SE
SE4,51.459833700000004,-0.0322047,The Co-operative Food,51.459103,-0.03412474,Grocery Store,SE4 2RA,SE4,SE
SE4,51.459833700000004,-0.0322047,Jam Circus,51.45592397235841,-0.036440692976228706,Bar,SE4 2BT,SE4,SE
SE4,51.459833700000004,-0.0322047,Cafe Oscar's,51.45643221889006,-0.020194217958707968,Coffee Shop,SE13 7UZ,SE13,SE
SE4,51.459833700000004,-0.0322047,The Brockley Jack Studio Theatre,51.45338932357617,-0.03827983082353682,Theater,SE4 2DH,SE4,SE
SE4,51.459833700000004,-0.0322047,The Broca,51.46453398996731,-0.03702789860354155,Coffee Shop,SE4 2FA,SE4,SE
SE4,51.459833700000004,-0.0322047,Noak Bakehouse & Brew,51.46389290380787,-0.038666469720336744,Bakery,SE4 2EW,SE4,SE
SE4,51.459833700000004,-0.0322047,The Brockley Jack,51.45340307266551,-0.03841512130302035,Pub,SE4 2DH,SE4,SE
SE4,51.459833700000004,-0.0322047,Bella Nova,51.458802,-0.03421,Café,SE4 2RA,SE4,SE
SE4,51.459833700000004,-0.0322047,Villa Toscana,51.46419508373219,-0.0362384734260896,Italian Restaurant,SE4 2RS,SE4,SE
SE4,51.459833700000004,-0.0322047,Le Délice,51.45660987533701,-0.019732131527737135,Bakery,SE13 7UZ,SE13,SE
SE4,51.459833700000004,-0.0322047,Parlez,51.46432603087239,-0.03734667841877312,Restaurant,SE4 2RW,SE4,SE
SE4,51.459833700000004,-0.0322047,Brockley Railway Station (BCY),51.46462526234876,-0.03756292586524264,Train Station,SE4 2EX,SE4,SE
SE4,51.459833700000004,-0.0322047,The Brockley Deli,51.46575096730234,-0.035927940553018074,Deli / Bodega,SE4 1BE,SE4,SE
SE4,51.459833700000004,-0.0322047,Longhorn American Italian Diner,51.45479580350486,-0.03731489181518555,Diner,SE4 2PH,SE4,SE
SE4,51.459833700000004,-0.0322047,The Co-operative Food,51.459694093629196,-0.04362032900115254,Grocery Store,SE4 2JZ,SE4,SE
SE4,51.459833700000004,-0.0322047,Sainsbury's Local,51.46392854197954,-0.039077260738408365,Grocery Store,SE4 2EZ,SE4,SE
SE4,51.459833700000004,-0.0322047,Sainsbury's Local,51.4644189,-0.03673252,Convenience Store,SE4 2RR,SE4,SE
SE4,51.459833700000004,-0.0322047,The Co-operative Food,51.454908533466664,-0.037016635062134304,Grocery Store,SE4 2PH,SE4,SE
SE4,51.459833700000004,-0.0322047,Best-one,51.46023361667793,-0.03391765738649485,Convenience Store,SE4 2SA,SE4,SE
SE4,51.459833700000004,-0.0322047,Lydia Florist,51.45949217030373,-0.03375145120355827,Flower Shop,SE4 2QZ,SE4,SE
SE4,51.459833700000004,-0.0322047,Brockley Superstore,51.458820284989834,-0.03398895263671874,Convenience Store,SE4 2RA,SE4,SE
SE4,51.459833700000004,-0.0322047,Pistachio,51.459497309093024,-0.03376309000188599,Café,SE4 2QZ,SE4,SE
SE4,51.459833700000004,-0.0322047,Tina Stores & Post Office,51.46025120816796,-0.03396418353610438,Convenience Store,SE4 2SA,SE4,SE
SE4,51.459833700000004,-0.0322047,Starbuck Upholstery,51.45936871740157,-0.03388111977319731,Furniture / Home Store,SE4 2QZ,SE4,SE
SE4,51.459833700000004,-0.0322047,Sunflower Centre,51.461811683081294,-0.02937832001108594,Yoga Studio,SE4 1XX,SE4,SE
SE4,51.459833700000004,-0.0322047,The Brockley Barge (Wetherspoon),51.46405932854285,-0.036304155040831045,Pub,SE4 2RS,SE4,SE
SE4,51.459833700000004,-0.0322047,Hilly Fields Children's Playground,51.459863420368855,-0.026247875760498564,Playground,,SE4,
SE4,51.459833700000004,-0.0322047,Crofton Park Railway Station (CFT),51.45521916181827,-0.03649204394967801,Train Station,SE4 2AH,SE4,SE
SE4,51.459833700000004,-0.0322047,Maxin Chicken,51.45596352123497,-0.036535259405354736,Fried Chicken Joint,SE4 2BT,SE4,SE
SE4,51.459833700000004,-0.0322047,The Wickham Arms,51.46873040504519,-0.032840673371177714,Pub,SE4 1ST,SE4,SE
SE4,51.459833700000004,-0.0322047,Matchbox Coffee Stand,51.464568928745685,-0.037550926208496094,Coffee Shop,SE4 2EX,SE4,SE
SE4,51.459833700000004,-0.0322047,Platform 2,51.464627879129324,-0.03747395314563942,Platform,SE4 2EX,SE4,SE
SE4,51.459833700000004,-0.0322047,Platform 1,51.464644972529165,-0.037561848911940705,Platform,SE4 2EX,SE4,SE
SE4,51.459833700000004,-0.0322047,Yong Xiang,51.46414283511867,-0.03867747986566817,Chinese Restaurant,SE4 2DF,SE4,SE
SE4,51.459833700000004,-0.0322047,Nisa,51.46474819848002,-0.03826057653015068,Convenience Store,SE4 2DU,SE4,SE
SE4,51.459833700000004,-0.0322047,Bite Mi Brockley,51.465596,-0.035939,Vietnamese Restaurant,SE4 2AB,SE4,SE
SE4,51.459833700000004,-0.0322047,Crofton Park Station Bus Stop,51.454459808077594,-0.03740606921946431,Bus Stop,SE4 2PH,SE4,SE
SE4,51.459833700000004,-0.0322047,Brookbank Food And Wine,51.46294675506073,-0.022915940934242308,Liquor Store,SE13 7DA,SE13,SE
SE4,51.459833700000004,-0.0322047,Ladywell Tandoori,51.4565959,-0.020319,Indian Restaurant,SE13 7UZ,SE13,SE
