Neighborhood Postcode,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Postcode,Venue Postal Outcode,Venue Postal Region
EC1A,51.518251299999996,-0.0990858,eatviet,51.517819693650445,-0.10510542777741909,Vietnamese Restaurant,EC1A 9NB,EC1A,EC
EC1A,51.518251299999996,-0.0990858,Barbican Conservatory,51.51985862219709,-0.093201833945014,Botanical Garden,EC2Y 8DS,EC2Y,EC
EC1A,51.518251299999996,-0.0990858,The Fox and Anchor,51.520347358810874,-0.10053004879889023,Pub,EC1M 6JN,EC1M,EC
EC1A,51.518251299999996,-0.0990858,Luca,51.52201700365653,-0.10170250946216734,Italian Restaurant,EC1M 4EL,EC1M,EC
EC1A,51.518251299999996,-0.0990858,Jerusalem Tavern,51.52173501229719,-0.10416997820225987,Pub,EC1M 5TX,EC1M,EC
EC1A,51.518251299999996,-0.0990858,One New Change Rooftop,51.51391176437131,-0.09577454922475599,Scenic Lookout,EC4M 9AG,EC4M,EC
EC1A,51.518251299999996,-0.0990858,the Charterhouse London,51.52085011894743,-0.09930472100613773,Museum,EC1M 6AX,EC1M,EC
EC1A,51.518251299999996,-0.0990858,Malmaison,51.52066691641642,-0.10008185436024797,Hotel,EC1M 6AH,EC1M,EC
EC1A,51.518251299999996,-0.0990858,Barbican Cinemas 2&3,51.52089707951889,-0.09266246141878913,Movie Theater,EC1Y 8AA,EC1Y,EC
EC1A,51.518251299999996,-0.0990858,Barbican Cinema 1,51.51947039883444,-0.09395936403069709,Indie Movie Theater,EC2Y 8BB,EC2Y,EC
EC1A,51.518251299999996,-0.0990858,BrewDog Clerkenwell,51.522401,-0.103835,Beer Bar,EC1M 4DH,EC1M,EC
EC1A,51.518251299999996,-0.0990858,Stationers' Hall,51.51429151970341,-0.10148728339796034,Event Space,EC4M 7DD,EC4M,EC
EC1A,51.518251299999996,-0.0990858,Alchemy,51.51346634095393,-0.10268671563742088,Coffee Shop,EC4V 6DU,EC4V,EC
EC1A,51.518251299999996,-0.0990858,Manicomio,51.51536891323096,-0.09541400116488372,Italian Restaurant,EC2V 8AS,EC2V,EC
EC1A,51.518251299999996,-0.0990858,Ye Olde Mitre Tavern,51.51835171562398,-0.10750802620055636,Pub,EC1N 8AH,EC1N,EC
EC1A,51.518251299999996,-0.0990858,The Zetter Townhouse,51.52284911748324,-0.10365836450009992,Hotel,EC1V 4JF,EC1V,EC
EC1A,51.518251299999996,-0.0990858,Ribon,51.51648818770951,-0.10264744357108901,Japanese Restaurant,EC1A 2AE,EC1A,EC
EC1A,51.518251299999996,-0.0990858,Paternoster Square,51.51457231046296,-0.09922561200435193,Plaza,EC4M 7DX,EC4M,EC
EC1A,51.518251299999996,-0.0990858,Giddy Up,51.52219052910773,-0.09346951322009339,Coffee Shop,EC1Y 8JA,EC1Y,EC
EC1A,51.518251299999996,-0.0990858,Coco di Mama,51.51490268730292,-0.09851240502744758,Italian Restaurant,EC4M 7DZ,EC4M,EC
EC1A,51.518251299999996,-0.0990858,Barbecoa,51.513697028045385,-0.09637556943759473,BBQ Joint,EC4M 9AF,EC4M,EC
EC1A,51.518251299999996,-0.0990858,J+A Café,51.523052713196044,-0.10096984518362667,Café,EC1M 5PU,EC1M,EC
EC1A,51.518251299999996,-0.0990858,United Chip,51.523177,-0.099067,Fish & Chips Shop,EC1M 5PN,EC1M,EC
EC1A,51.518251299999996,-0.0990858,The Curve,51.51961341228371,-0.09362104457648,Art Gallery,EC2Y 8DS,EC2Y,EC
EC1A,51.518251299999996,-0.0990858,The Zetter,51.522643784358436,-0.10356495421883473,Hotel,EC1V 4JF,EC1V,EC
EC1A,51.518251299999996,-0.0990858,Madison,51.51381968475064,-0.09539032987004036,Cocktail Bar,EC2V 6AG,EC2V,EC
EC1A,51.518251299999996,-0.0990858,Breddo's Tacos,51.52362424438262,-0.09880969137358794,Taco Place,EC1V 7DB,EC1V,EC
EC1A,51.518251299999996,-0.0990858,Assenheim 56,51.51350724450921,-0.10275160169272117,South American Restaurant,EC4V 6DY,EC4V,EC
EC1A,51.518251299999996,-0.0990858,look mum no hands!,51.52391526846245,-0.09689680426868409,Bike Shop,EC1V 9AB,EC1V,EC
EC1A,51.518251299999996,-0.0990858,Iberica Farringdon,51.52083293871473,-0.10472689155151667,Spanish Restaurant,EC1M 5QU,EC1M,EC
EC1A,51.518251299999996,-0.0990858,Hawksmoor Guildhall,51.515647370116184,-0.09099734746424006,Steakhouse,EC2V 5BQ,EC2V,EC
EC1A,51.518251299999996,-0.0990858,Scotch Malt Whisky Society,51.519444,-0.106879,Whisky Bar,EC1N 8SQ,EC1N,EC
EC1A,51.518251299999996,-0.0990858,Taylor St Baristas,51.51485203136788,-0.09754925966262816,Coffee Shop,EC2V 6AA,EC2V,EC
EC1A,51.518251299999996,-0.0990858,City of London Distillery,51.51398752927309,-0.10488527018294462,Distillery,EC4Y 1DE,EC4Y,EC
EC1A,51.518251299999996,-0.0990858,City Càphê,51.51474961713268,-0.09154479356888842,Vietnamese Restaurant,EC2V 8EP,EC2V,EC
EC1A,51.518251299999996,-0.0990858,Bounce,51.517779982176265,-0.10842972449684715,Sports Bar,EC1N 2HT,EC1N,EC
EC1A,51.518251299999996,-0.0990858,St Paul's Churchyard,51.513353658612274,-0.09701469728499756,Park,EC4M 9AD,EC4M,EC
EC1A,51.518251299999996,-0.0990858,The Merchant House,51.513264,-0.093039,Cocktail Bar,EC4M 9DN,EC4M,EC
EC1A,51.518251299999996,-0.0990858,Burger & Lobster,51.51368716465748,-0.09464257378721523,Seafood Restaurant,EC4M 9BE,EC4M,EC
EC1A,51.518251299999996,-0.0990858,Falafel,51.513237443617705,-0.10147347513020413,Falafel Restaurant,EC4V 5EA,EC4V,EC
EC1A,51.518251299999996,-0.0990858,Granger & Co,51.52350418199148,-0.10462934946028138,Australian Restaurant,EC1R 0EB,EC1R,EC
EC1A,51.518251299999996,-0.0990858,The Fat Bear,51.51317310993627,-0.10126367347275944,American Restaurant,EC4V 5DY,EC4V,EC
EC1A,51.518251299999996,-0.0990858,Sushi Tetsu,51.52334803901865,-0.10401516642254431,Sushi Restaurant,EC1R 0DB,EC1R,EC
EC1A,51.518251299999996,-0.0990858,Apres Food Co,51.52146146573384,-0.10143578052520752,Restaurant,EC1M 4DT,EC1M,EC
EC1A,51.518251299999996,-0.0990858,Paul,51.514129500589036,-0.09930605995842512,Bakery,EC4M 8AD,EC4M,EC
EC1A,51.518251299999996,-0.0990858,Guildhall Art Gallery,51.51555072911845,-0.09200376728625424,Art Gallery,EC2V 7HH,EC2V,EC
EC1A,51.518251299999996,-0.0990858,Gymbox,51.51896860658724,-0.10897239724763301,Gym / Fitness Center,EC1N 7SS,EC1N,EC
EC1A,51.518251299999996,-0.0990858,Pilpel,51.51442009893583,-0.10722533661165626,Falafel Restaurant,EC4A 3BY,EC4A,EC
EC1A,51.518251299999996,-0.0990858,Ten Health & Fitness - Hatton Garden,51.52009557283716,-0.10836792241238687,Gym / Fitness Center,EC1N 8DX,EC1N,EC
EC1A,51.518251299999996,-0.0990858,Department of Coffee and Social Affairs,51.519318453916654,-0.10918546578955386,Coffee Shop,EC1N 8PJ,EC1N,EC
EC1A,51.518251299999996,-0.0990858,Goodman Steak House Restaurant,51.51439802733941,-0.09074537518056014,Steakhouse,EC2R 8DU,EC2R,EC
EC1A,51.518251299999996,-0.0990858,EC1 Coffee,51.5226128293684,-0.10399916297823379,Café,EC1V 4JG,EC1V,EC
EC1A,51.518251299999996,-0.0990858,Whitecross Street Market,51.52348342351405,-0.09317372951900009,Street Food Gathering,EC1Y 8JN,EC1Y,EC
EC1A,51.518251299999996,-0.0990858,Ye Olde Cheshire Cheese,51.51450483055577,-0.10715305052946843,Pub,EC4A 2BP,EC4A,EC
EC1A,51.518251299999996,-0.0990858,Studio Lagree,51.52104623311429,-0.0909532883328667,Gym / Fitness Center,EC1Y 4SE,EC1Y,EC
EC1A,51.518251299999996,-0.0990858,Porterford Butchers,51.51303235326847,-0.09373702135804958,Butcher,EC4M 9EB,EC4M,EC
EC1A,51.518251299999996,-0.0990858,The Gibson,51.52401244929952,-0.09646012193125143,Cocktail Bar,EC1V 9AE,EC1V,EC
EC1A,51.518251299999996,-0.0990858,The Dovetail,51.52328918450386,-0.10393077745664049,Pub,EC1V 4JP,EC1V,EC
EC1A,51.518251299999996,-0.0990858,Benugo Cafe,51.52090581156524,-0.09272478250026177,Café,EC1Y 8AA,EC1Y,EC
EC1A,51.518251299999996,-0.0990858,Prufrock Coffee,51.51992634,-0.10945263,Coffee Shop,EC1N 7TE,EC1N,EC
EC1A,51.518251299999996,-0.0990858,Crussh,51.51459779991327,-0.10444210466462582,Juice Bar,EC4M 7LH,EC4M,EC
EC1A,51.518251299999996,-0.0990858,The Modern Pantry,51.522878092433004,-0.10364855819656273,Modern European Restaurant,EC1V 4JF,EC1V,EC
EC1A,51.518251299999996,-0.0990858,Harrild & Sons,51.515741107432504,-0.10474985499317573,Gastropub,EC4A 4AB,EC4A,EC
EC1A,51.518251299999996,-0.0990858,Daunt Books,51.51398169143981,-0.09299522000314557,Bookstore,EC2V 8BT,EC2V,EC
EC1A,51.518251299999996,-0.0990858,Dukan 41,51.51927,-0.1090033,Falafel Restaurant,EC1N 8PJ,EC1N,EC
EC1A,51.518251299999996,-0.0990858,Gourmet Burger Kitchen,51.513268,-0.0994781,Burger Joint,EC4M 8AL,EC4M,EC
EC1A,51.518251299999996,-0.0990858,Rosslyn,51.51252717199773,-0.09332674977722086,Coffee Shop,EC4N 4SJ,EC4N,EC
EC1A,51.518251299999996,-0.0990858,The Jugged Hare,51.520945,-0.092302,Gastropub,EC1Y 4GR,EC1Y,EC
EC1A,51.518251299999996,-0.0990858,The Salad Kitchen,51.52360697869161,-0.09326681635567674,Salad Place,EC1Y 8PU,EC1Y,EC
EC1A,51.518251299999996,-0.0990858,Leather Lane Market,51.520241,-0.109463,Flea Market,EC1N 7SQ,EC1N,EC
EC1A,51.518251299999996,-0.0990858,Pret A Manger,51.52015660702168,-0.10462429541412663,Sandwich Place,EC1M 6BY,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Dose Espresso,51.51955256686316,-0.09940568990321098,Coffee Shop,EC1A 9RQ,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,Foxlow Clerkenwell,51.52148843139056,-0.10176691380336134,Steakhouse,EC1M 4NJ,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Ask For Janice,51.5191279178009,-0.10037390033325926,Modern European Restaurant,EC1A 7LS,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,St. John Bar and Restaurant,51.520437,-0.101382,English Restaurant,EC1M 4AY,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Oriole,51.51890435770055,-0.10267230860740448,Bar,EC1A 9PT,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,The Old Red Cow,51.51960714725316,-0.09915653866018344,Pub,EC1A 9PL,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,Luca,51.52201700365653,-0.10170250946216734,Italian Restaurant,EC1M 4EL,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Jerusalem Tavern,51.52173501229719,-0.10416997820225987,Pub,EC1M 5TX,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,BrewDog Clerkenwell,51.522401,-0.103835,Beer Bar,EC1M 4DH,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,The Zetter Townhouse,51.52284911748324,-0.10365836450009992,Hotel,EC1V 4JF,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,J+A Café,51.523052713196044,-0.10096984518362667,Café,EC1M 5PU,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,St Bartholomew the Great (St Bartholomew-the-Great),51.51863075215108,-0.09989039472471607,Church,EC1A 9DS,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,The Rookery Hotel,51.520094284456896,-0.10246411215579364,Hotel,EC1M 6BP,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,The Zetter,51.522643784358436,-0.10356495421883473,Hotel,EC1V 4JF,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Vinoteca,51.52008495720619,-0.10178042563655973,Wine Bar,EC1M 4AA,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,United Chip,51.523177,-0.099067,Fish & Chips Shop,EC1M 5PN,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Comptoir Gascon,51.51927049089587,-0.10319208542805022,French Restaurant,EC1M 6HA,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Breddo's Tacos,51.52362424438262,-0.09880969137358794,Taco Place,EC1V 7DB,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Virgin Active,51.5202984,-0.0970355,Gym / Fitness Center,EC1A 4JP,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,Benito's Hat,51.52015197412832,-0.10172290903539526,Burrito Place,EC1M 4NT,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Fabric,51.51957072310755,-0.10221798649715175,Nightclub,EC1M 6HJ,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Virgin Active,51.517951574944,-0.09765118360519409,Gym / Fitness Center,EC1A 7EE,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,Polpo,51.520015086440225,-0.10220969379595438,Italian Restaurant,EC1M 6BH,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Granger & Co,51.52350418199148,-0.10462934946028138,Australian Restaurant,EC1R 0EB,EC1R,EC
EC1M,51.52087849999999,-0.10056469999999999,Sushi Tetsu,51.52334803901865,-0.10401516642254431,Sushi Restaurant,EC1R 0DB,EC1R,EC
EC1M,51.52087849999999,-0.10056469999999999,Club Gascon,51.518541,-0.100462,French Restaurant,EC1A 9DS,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,look mum no hands!,51.52391526846245,-0.09689680426868409,Bike Shop,EC1V 9AB,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,EC1 Coffee,51.5226128293684,-0.10399916297823379,Café,EC1V 4JG,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,The Dovetail,51.52328918450386,-0.10393077745664049,Pub,EC1V 4JP,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Pixxa,51.52005286873513,-0.10163158178329468,Pizza Place,EC1M 6PE,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,The Modern Pantry,51.522878092433004,-0.10364855819656273,Modern European Restaurant,EC1V 4JF,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Iberica Farringdon,51.52083293871473,-0.10472689155151667,Spanish Restaurant,EC1M 5QU,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Museum of London,51.517565,-0.09685,History Museum,EC1A 4HD,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,Barbican Art Gallery,51.519799557371044,-0.093968703496289,Art Gallery,EC2Y 8DS,EC2Y,EC
EC1M,51.52087849999999,-0.10056469999999999,the Charterhouse London,51.52085011894743,-0.09930472100613773,Museum,EC1M 6AX,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,The Fox and Anchor,51.520347358810874,-0.10053004879889023,Pub,EC1M 6JN,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Malmaison,51.52066691641642,-0.10008185436024797,Hotel,EC1M 6AH,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Barbican Centre,51.51958781702969,-0.09349158207296704,Performing Arts Venue,EC2Y 8BD,EC2Y,EC
EC1M,51.52087849999999,-0.10056469999999999,City Sport,51.52469889102928,-0.09920753576290911,Gym / Fitness Center,EC1V 7DP,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Barbican Concert Hall,51.519632262755046,-0.09366137745382495,Concert Hall,EC2Y 8DS,EC2Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Postman's Park,51.51685979391399,-0.09764256711433734,Park,EC1A 7BX,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,Apres Food Co,51.52146146573384,-0.10143578052520752,Restaurant,EC1M 4DT,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,The Gibson,51.52401244929952,-0.09646012193125143,Cocktail Bar,EC1V 9AE,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Dragonfly,51.524617203088816,-0.10281900716930371,Vietnamese Restaurant,EC1V 0BN,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Barbican Theatre,51.51972176714491,-0.09360561617624982,Theater,EC2Y 8DS,EC2Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Giddy Up,51.52219052910773,-0.09346951322009339,Coffee Shop,EC1Y 8JA,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,eatviet,51.517819693650445,-0.10510542777741909,Vietnamese Restaurant,EC1A 9NB,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,Scotch Malt Whisky Society,51.519444,-0.106879,Whisky Bar,EC1N 8SQ,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,Ye Olde Mitre Tavern,51.51835171562398,-0.10750802620055636,Pub,EC1N 8AH,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,Workshop Coffee Co.,51.51704515344961,-0.10438342172630034,Coffee Shop,EC1A 2FD,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,Bird of Smithfield,51.518404683671065,-0.1026345435981932,English Restaurant,EC1A 9LF,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,The Winemakers Club,51.517156743275265,-0.10505667843648198,Wine Bar,EC1A 2BP,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,The Three Kings,51.523299229291396,-0.10565078510280718,Pub,EC1R 0EA,EC1R,EC
EC1M,51.52087849999999,-0.10056469999999999,The Slaughtered Lamb,51.52327706151259,-0.10101896102622779,Pub,EC1V 0DN,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Barbican Highwalk,51.518427051779,-0.09505111975997232,Scenic Lookout,EC2Y 8BP,EC2Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Barbican Cinemas 2&3,51.52089707951889,-0.09266246141878913,Movie Theater,EC1Y 8AA,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Ten Health & Fitness - Hatton Garden,51.52009557283716,-0.10836792241238687,Gym / Fitness Center,EC1N 8DX,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,Yum Bowl,51.52418283818258,-0.09607055712996349,Vietnamese Restaurant,EC1V 9AJ,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Whitecross Street Market,51.52348342351405,-0.09317372951900009,Street Food Gathering,EC1Y 8JN,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Barbican Conservatory,51.51985862219709,-0.093201833945014,Botanical Garden,EC2Y 8DS,EC2Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Pret A Manger,51.52015660702168,-0.10462429541412663,Sandwich Place,EC1M 6BY,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,On The Green,51.52392233081211,-0.10532775684195747,Coffee Shop,EC1R 0BE,EC1R,EC
EC1M,51.52087849999999,-0.10056469999999999,Prufrock Coffee,51.51992634,-0.10945263,Coffee Shop,EC1N 7TE,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,The Salad Kitchen,51.52360697869161,-0.09326681635567674,Salad Place,EC1Y 8PU,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Leather Lane Market,51.520241,-0.109463,Flea Market,EC1N 7SQ,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,Department of Coffee and Social Affairs,51.519318453916654,-0.10918546578955386,Coffee Shop,EC1N 8PJ,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,Fix Coffee,51.523447021427515,-0.09320732322179616,Coffee Shop,EC1Y 8JN,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Gymbox,51.51896860658724,-0.10897239724763301,Gym / Fitness Center,EC1N 7SS,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,Pilpel,51.51519526381051,-0.09846207739921972,Falafel Restaurant,EC4M 7DZ,EC4M,EC
EC1M,51.52087849999999,-0.10056469999999999,The Craft Beer Co.,51.52126542661687,-0.10980116958197236,Pub,EC1N 7TR,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,Jimmy And The Bee,51.526401960032416,-0.10022309689934923,Coffee Shop,EC1V 7JY,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Dukan 41,51.51927,-0.1090033,Falafel Restaurant,EC1N 8PJ,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,Chao Viet Urban Taste,51.52434139190882,-0.09373957247394724,Vietnamese Restaurant,EC1Y 8QL,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Bounce,51.517779982176265,-0.10842972449684715,Sports Bar,EC1N 2HT,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,Katsu Wrap,51.523531189910024,-0.09299348152987068,Food Truck,EC1Y 8NT,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Barbican Cinema 1,51.51947039883444,-0.09395936403069709,Indie Movie Theater,EC2Y 8BB,EC2Y,EC
EC1M,51.52087849999999,-0.10056469999999999,LSO St Luke's,51.524964952038104,-0.09381398950699273,Concert Hall,EC1V 9NG,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Ănjoy Kitchen,51.52078698255646,-0.1061267718537877,Vietnamese Restaurant,EC1M 3JQ,EC1M,EC
EC1M,51.52087849999999,-0.10056469999999999,Goswell Road Coffee,51.52571506568137,-0.09977339580193022,Coffee Shop,EC1V 7DX,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Central Street Cafe,51.52638718196888,-0.09651856886063323,Coffee Shop,EC1V 8BU,EC1V,EC
EC1M,51.52087849999999,-0.10056469999999999,Waitrose & Partners,51.522265945156725,-0.09239310289068224,Supermarket,EC1Y 8TB,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,The Iskelé,51.523967412896695,-0.0934525460298217,Turkish Restaurant,EC1Y 8QJ,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Christ Church Greyfriars Garden,51.51566979481579,-0.09875984044493062,Garden,EC1A 7BA,EC1A,EC
EC1M,51.52087849999999,-0.10056469999999999,Daddy Donkey,51.52055086071741,-0.10941767078449466,Burrito Place,EC1N 7TP,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,The Curve,51.51961341228371,-0.09362104457648,Art Gallery,EC2Y 8DS,EC2Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Crosstown Doughnuts,51.52045356185287,-0.10939528899421848,Donut Shop,EC1N 7SQ,EC1N,EC
EC1M,51.52087849999999,-0.10056469999999999,iMakr,51.522049725853364,-0.1088168341562363,Electronics Store,EC1R 5DJ,EC1R,EC
EC1M,51.52087849999999,-0.10056469999999999,Pham Sushi,51.52343080881136,-0.09314279548812773,Sushi Restaurant,EC1Y 8NT,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Hoxton Beach Falafel,51.52350022751714,-0.09319429234067206,Food Truck,EC1Y 8JN,EC1Y,EC
EC1M,51.52087849999999,-0.10056469999999999,Benugo Cafe,51.52090581156524,-0.09272478250026177,Café,EC1Y 8AA,EC1Y,EC
