Neighborhood Postcode,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Postcode,Venue Postal Outcode,Venue Postal Region
N1,51.541262100000004,-0.08813879999999999,Tierra Peru,51.54003255314543,-0.09684686317516675,Peruvian Restaurant,N1 8LY,N1,N
N1,51.541262100000004,-0.08813879999999999,Fig Tree,51.54694656279551,-0.09857577195270512,Café,N1 2LY,N1,N
N1,51.541262100000004,-0.08813879999999999,Tonkotsu East,51.53729723640415,-0.07602783279256935,Ramen Restaurant,E8 4EB,E8,E
N1,51.541262100000004,-0.08813879999999999,Trew Era Cafe,51.53633188386925,-0.08169142058693893,Café,N1 5QE,N1,N
N1,51.541262100000004,-0.08813879999999999,Compton Arms,51.54367986730409,-0.10201346947581519,Pub,N1 2XE,N1,N
N1,51.541262100000004,-0.08813879999999999,Curio Cabal,51.5372528608624,-0.07652995566705996,Coffee Shop,E8 4EB,E8,E
N1,51.541262100000004,-0.08813879999999999,Estorick Collection of Modern Italian Art,51.54397082417203,-0.10067104866586267,Art Museum,N1 2AW,N1,N
N1,51.541262100000004,-0.08813879999999999,KHP Coffee House,51.54690979837551,-0.0868949229891189,Coffee Shop,N1 4RX,N1,N
N1,51.541262100000004,-0.08813879999999999,Arlington Square,51.5361207663159,-0.09258466516699845,Park,N1 7AP,N1,N
N1,51.541262100000004,-0.08813879999999999,Canonbury Square,51.54399405692771,-0.09978932132635372,Park,N1 2AN,N1,N
N1,51.541262100000004,-0.08813879999999999,New London,51.54689170413434,-0.0984465676911643,Café,N1 2LY,N1,N
N1,51.541262100000004,-0.08813879999999999,Arancini Brothers,51.54586833405006,-0.07574103944152283,Vegetarian / Vegan Restaurant,E8 4AR,E8,E
N1,51.541262100000004,-0.08813879999999999,TripSpace Projects,51.53677114278175,-0.07596684972979365,Yoga Studio,E8 4FA,E8,E
N1,51.541262100000004,-0.08813879999999999,Duke of Wellington,51.53996108047253,-0.07469146267889529,Pub,E8 4EP,E8,E
N1,51.541262100000004,-0.08813879999999999,St. Mary's Church Garden,51.53835149917392,-0.10131306756797226,Garden,N1 2RR,N1,N
N1,51.541262100000004,-0.08813879999999999,Untitled,51.5446710342649,-0.0759099045551063,Japanese Restaurant,N1 4EP,N1,N
N1,51.541262100000004,-0.08813879999999999,Criterion Auction house,51.53735786427083,-0.10057726635564368,Antique Shop,N1 2SZ,N1,N
N1,51.541262100000004,-0.08813879999999999,Rusty Bike Kitchen,51.54659387190176,-0.08442740050461645,Thai Restaurant,N1 4AD,N1,N
N1,51.541262100000004,-0.08813879999999999,Trip Kitchen,51.536751891785855,-0.0759731474950726,Breakfast Spot,E8 4FA,E8,E
N1,51.541262100000004,-0.08813879999999999,Coconut Grove,51.54696316038927,-0.09863144411356332,Thai Restaurant,N1 2LY,N1,N
N1,51.541262100000004,-0.08813879999999999,The Hanbury Arms,51.53624762624456,-0.09336539279054923,Pub,N1 7DT,N1,N
N1,51.541262100000004,-0.08813879999999999,Better Britannia Leisure Centre,51.53552839854614,-0.08375836768820537,Gym / Fitness Center,N1 5JU,N1,N
N1C,51.537285100000005,-0.1248931,Dishoom,51.536080351111146,-0.12573342388615466,Indian Restaurant,N1C 4AB,N1C,N
N1C,51.537285100000005,-0.1248931,Spiritland,51.53658801731025,-0.1256472494314357,Lounge,N1C 4AB,N1C,N
N1C,51.537285100000005,-0.1248931,Waitrose & Partners,51.53597984338282,-0.12361149680014136,Supermarket,N1C 4AS,N1C,N
N1C,51.537285100000005,-0.1248931,FRAME - Kings Cross,51.536592657752095,-0.12255319556027969,Gym,N1C 4AY,N1C,N
N1C,51.537285100000005,-0.1248931,Granary Square,51.53517858597692,-0.12501017807918877,Plaza,N1C 4PQ,N1C,N
N1C,51.537285100000005,-0.1248931,Caravan,51.5353309005303,-0.12523894153681883,Australian Restaurant,N1C 4PQ,N1C,N
N1C,51.537285100000005,-0.1248931,St Pancras Lock,51.536293554590515,-0.1281443883451734,Canal Lock,N1C 4PL,N1C,N
N1C,51.537285100000005,-0.1248931,Regent's Canal (Central Saint Martins),51.53496403032242,-0.12484620574173583,Canal,N1C 4UR,N1C,N
N1C,51.537285100000005,-0.1248931,Word On The Water,51.53549408773067,-0.12343921255953809,Bookstore,N1C 4BZ,N1C,N
N1C,51.537285100000005,-0.1248931,The Coal Office,51.534877,-0.126331,Restaurant,N1C 4DH,N1C,N
N1C,51.537285100000005,-0.1248931,The House of Illustration,51.5355929234526,-0.1237549727422176,Art Gallery,N1C 4AS,N1C,N
N1C,51.537285100000005,-0.1248931,The Lighterman,51.53519358117408,-0.1245887991571671,Gastropub,N1C 4UR,N1C,N
N1C,51.537285100000005,-0.1248931,KERB KX,51.535233,-0.12633406,Street Food Gathering,N1C 4DH,N1C,N
N1C,51.537285100000005,-0.1248931,Everyman King's Cross,51.53728015477249,-0.12393951416015624,Movie Theater,N1C 4DN,N1C,N
N1C,51.537285100000005,-0.1248931,Frame,51.53656442370121,-0.12250790385335103,Gym / Fitness Center,N1C 4AY,N1C,N
N1C,51.537285100000005,-0.1248931,Gasholder Park,51.536977163810775,-0.12803650814243614,Park,N1C 4BW,N1C,N
N1C,51.537285100000005,-0.1248931,Granger & Co.,51.53260599028002,-0.12527477492529587,Australian Restaurant,N1C 4BU,N1C,N
N1C,51.537285100000005,-0.1248931,Kings Place,51.534857,-0.121745,Performing Arts Venue,N1 9GE,N1,N
N1C,51.537285100000005,-0.1248931,Skip Garden Cafe,51.538966666975654,-0.12485777666613547,Café,N1C 4AQ,N1C,N
N1C,51.537285100000005,-0.1248931,London Canal Museum,51.534241605797696,-0.11998199677501555,History Museum,N1 9RR,N1,N
N1C,51.537285100000005,-0.1248931,Booker,51.538835,-0.13057,Warehouse Store,NW1 0XL,NW1,NW
N1C,51.537285100000005,-0.1248931,London St Pancras International Railway Station (STP) (London St Pancras International Railway Station),51.53157629323152,-0.1259473931300193,Train Station,N1C 4QL,N1C,N
N1C,51.537285100000005,-0.1248931,German Gymnasium,51.53239240571996,-0.12526657201295754,Modern European Restaurant,N1C 4BJ,N1C,N
N1C,51.537285100000005,-0.1248931,hub London Kings Cross,51.53360326829971,-0.1219880785887515,Hotel,N1 9FA,N1,N
N1C,51.537285100000005,-0.1248931,Canopy Market,51.535991671371455,-0.1238322122229598,Market,N1C 4AA,N1C,N
N1C,51.537285100000005,-0.1248931,YouTube Space London,51.53323091416652,-0.1261478508957994,Film Studio,N1C 4BJ,N1C,N
N1C,51.537285100000005,-0.1248931,CôBa,51.54316723445829,-0.12592319725189857,Vietnamese Restaurant,N7 9QG,N7,N
N1C,51.537285100000005,-0.1248931,Kimchee,51.533538399171505,-0.1255235560226166,Korean Restaurant,N1C 4AG,N1C,N
N1C,51.537285100000005,-0.1248931,London King's Cross Railway Station (KGX) (London King's Cross Railway Station),51.531696358938234,-0.12412846311843359,Train Station,N1C 4TB,N1C,N
N1C,51.537285100000005,-0.1248931,Notes,51.53315584767263,-0.12508392107650143,Coffee Shop,N1C 4BU,N1C,N
N1C,51.537285100000005,-0.1248931,Lewis Cubitt Square,51.5370101983957,-0.12573692231104316,Plaza,N1C 4BT,N1C,N
N1C,51.537285100000005,-0.1248931,Vinyl Cafe,51.542552279371385,-0.12333883781787942,Café,N7 9AH,N7,N
N1C,51.537285100000005,-0.1248931,"Drink, Shop & Do",51.53139687227583,-0.12120275334563403,Café,N1 9DX,N1,N
N1C,51.537285100000005,-0.1248931,Pizza Union,51.53098437323851,-0.11993333707884483,Pizza Place,N1 9JR,N1,N
N1C,51.537285100000005,-0.1248931,Cut+Grind,51.539556,-0.125063,Burger Joint,N1C 4BD,N1C,N
N1C,51.537285100000005,-0.1248931,House Of Morocco,51.532852,-0.119464,Café,N1 9DN,N1,N
N1C,51.537285100000005,-0.1248931,Ekachai,51.53384,-0.12211762,Asian Restaurant,N1 9FA,N1,N
N1C,51.537285100000005,-0.1248931,Honest Burgers,51.53098635353478,-0.11911519709620189,Burger Joint,WC1X 9DE,WC1X,WC
N1C,51.537285100000005,-0.1248931,Plum + Spilt Milk,51.53086618497842,-0.12421840768781213,Restaurant,N1C 4AX,N1C,N
N1C,51.537285100000005,-0.1248931,St. Pancras Renaissance Hotel London,51.52997220303648,-0.1254040002822876,Hotel,NW1 2AR,NW1,NW
N1C,51.537285100000005,-0.1248931,The Sir John Ritblat Gallery: Treasures of the British Library,51.52966611994934,-0.12754091295813844,Museum,NW1 2DB,NW1,NW
N1C,51.537285100000005,-0.1248931,MEAT Liquor King's X,51.53052656513461,-0.1197322684748533,Burger Joint,WC1X 9HH,WC1X,WC
N1C,51.537285100000005,-0.1248931,Mildreds,51.5313237619858,-0.11733055114746092,Vegetarian / Vegan Restaurant,N1 9JP,N1,N
N1C,51.537285100000005,-0.1248931,Camino,51.53120468661658,-0.12172348978585604,Tapas Restaurant,N1 9AJ,N1,N
N1C,51.537285100000005,-0.1248931,The Harry Potter Shop at Platform 9¾,51.532116439300374,-0.12417251435706918,Souvenir Shop,N1C 4AP,N1C,N
N1C,51.537285100000005,-0.1248931,Iberia Georgian Restaurant,51.53954056830214,-0.1168436225901588,Caucasian Restaurant,N1 0BJ,N1,N
N1C,51.537285100000005,-0.1248931,Hatchards,51.5305907033411,-0.1254707960967826,Bookstore,N1C 4QP,N1C,N
N1C,51.537285100000005,-0.1248931,Vinoteca,51.5327536634527,-0.12499608967202618,Modern European Restaurant,N1C 4BU,N1C,N
N1C,51.537285100000005,-0.1248931,Great Northern Hotel,51.53107201145561,-0.12462780489352099,Hotel,N1C 4TB,N1C,N
N1C,51.537285100000005,-0.1248931,Keystone Crescent,51.53178504171536,-0.12078772894882053,Speakeasy,N1 9DT,N1,N
N1C,51.537285100000005,-0.1248931,Vx [vee]{cross},51.532929352933074,-0.11951847745158506,Vegetarian / Vegan Restaurant,N1 9BT,N1,N
N1C,51.537285100000005,-0.1248931,Everyman On the Corner,51.53768024526015,-0.12646799736673067,Movie Theater,N1C 4DJ,N1C,N
N1C,51.537285100000005,-0.1248931,Paolina Thai Cafe,51.530659950963404,-0.11841853214092374,Thai Restaurant,WC1X 9BZ,WC1X,WC
N1C,51.537285100000005,-0.1248931,Nando's,51.531223218120374,-0.12236862923047237,Portuguese Restaurant,N1 9AA,N1,N
N1C,51.537285100000005,-0.1248931,The Booking Office,51.53017744071451,-0.1257676494991838,Hotel Bar,NW1 2AR,NW1,NW
N1C,51.537285100000005,-0.1248931,Aux Pains de Papy,51.52944208682452,-0.12005379273406491,Bakery,WC1X 8QD,WC1X,WC
N1C,51.537285100000005,-0.1248931,Gagosian Gallery,51.53012536622044,-0.11806534057711696,Art Gallery,WC1X 9JD,WC1X,WC
N1C,51.537285100000005,-0.1248931,Nike Central King's Cross,51.533312649838074,-0.12498557567596436,Sporting Goods Shop,N1C 4AG,N1C,N
N1C,51.537285100000005,-0.1248931,Sourced Market,51.532026203585126,-0.12609168990974456,Deli / Bodega,N1C 4QL,N1C,N
N1C,51.537285100000005,-0.1248931,The Gilbert Scott,51.52970922842593,-0.12625258415937424,English Restaurant,NW1 2DB,NW1,NW
N1C,51.537285100000005,-0.1248931,Meltdown,51.54074083947464,-0.1169512546972017,Bar,N1 1BD,N1,N
N1C,51.537285100000005,-0.1248931,Rapha Racing Imperial Works,51.542506711197575,-0.12447847831478621,Office,N7 9AH,N7,N
N1C,51.537285100000005,-0.1248931,Franco Manca,51.53370832243586,-0.1223333107937863,Pizza Place,N1 9FA,N1,N
N1C,51.537285100000005,-0.1248931,Sunday,51.542640378237316,-0.11339052475652209,Café,N1 1DA,N1,N
N1C,51.537285100000005,-0.1248931,Fortnum & Mason,51.530541276545954,-0.12552455645648344,Gift Shop,N1C 4QP,N1C,N
N1C,51.537285100000005,-0.1248931,Hammerton Brewery,51.5431625679102,-0.1153079246895143,Brewery,N1 1DH,N1,N
N1C,51.537285100000005,-0.1248931,JOE & THE JUICE,51.53164730782769,-0.12659810160118032,Juice Bar,N1C 4QL,N1C,N
N1C,51.537285100000005,-0.1248931,King Charles I,51.53249304523261,-0.11968492692754133,Pub,N1 9BP,N1,N
N1C,51.537285100000005,-0.1248931,Thornhill Square Gardens,51.542375406330905,-0.11614844089726539,Park,N1 1DL,N1,N
N1C,51.537285100000005,-0.1248931,Mai Sushi,51.52927948551953,-0.12958747689349476,Japanese Restaurant,NW1 1JB,NW1,NW
N1C,51.537285100000005,-0.1248931,Camden Garden Centre,51.541074472244304,-0.13505658265461806,Garden Center,NW1 0JW,NW1,NW
N1C,51.537285100000005,-0.1248931,The Parcel Yard,51.532275757245124,-0.1241021396147164,Pub,N1C 4AP,N1C,N
N1C,51.537285100000005,-0.1248931,The Fellow,51.531591977602254,-0.12245083445954681,Pub,N1 9BW,N1,N
N1C,51.537285100000005,-0.1248931,Asakusa,51.53410725735929,-0.13822513836912417,Japanese Restaurant,NW1 1BA,NW1,NW
N1C,51.537285100000005,-0.1248931,Colonel Fawcett,51.54192269146244,-0.1360654898600653,Pub,NW1 0RD,NW1,NW
N1C,51.537285100000005,-0.1248931,Pullman London St Pancras,51.528521278066805,-0.12816088294108588,Hotel,NW1 2AJ,NW1,NW
N1C,51.537285100000005,-0.1248931,KOKO,51.53467942354505,-0.13835495742020476,Music Venue,NW1 2JA,NW1,NW
N1C,51.537285100000005,-0.1248931,The Star Of Kings,51.53654389098843,-0.12231024982016614,Pub,N1 0AX,N1,N
N1C,51.537285100000005,-0.1248931,LOLA's Cupcakes,51.531557963735914,-0.12414130523967849,Cupcake Shop,N1C 4TB,N1C,N
N1C,51.537285100000005,-0.1248931,The Joint,51.530392863515566,-0.11891529536112266,Recording Studio,WC1X 9DG,WC1X,WC
N1C,51.537285100000005,-0.1248931,Bar Pepito,51.531180607046366,-0.12169003467054143,Wine Bar,N1 9FD,N1,N
N1C,51.537285100000005,-0.1248931,Searcys Champagne Bar,51.53108692967715,-0.1257405841549501,Champagne Bar,N1C 4QL,N1C,N
N1C,51.537285100000005,-0.1248931,Egg,51.54166808257132,-0.12520491920407148,Nightclub,N7 9AX,N7,N
N1C,51.537285100000005,-0.1248931,Megaro,51.52983784981709,-0.12377968334411488,Hotel,NW1 2SB,NW1,NW
N1C,51.537285100000005,-0.1248931,Chambers Club,51.52975110790113,-0.12525534296073076,Hotel Bar,NW1 2AR,NW1,NW
N1C,51.537285100000005,-0.1248931,Little Georgia,51.53434285570721,-0.11133233985507135,Caucasian Restaurant,N1 0HB,N1,N
N1C,51.537285100000005,-0.1248931,El Parador,51.5337048589386,-0.13773283011305415,Tapas Restaurant,NW1 1BE,NW1,NW
N1C,51.537285100000005,-0.1248931,Temple Of Seitan,51.53771784797684,-0.13078763448715172,Vegetarian / Vegan Restaurant,N1C 4BN,N1C,N
N1C,51.537285100000005,-0.1248931,Piebury Corner,51.53114725346085,-0.12100441033040944,Pie Shop,N1 9DB,N1,N
N1C,51.537285100000005,-0.1248931,Niven's,51.530164386381614,-0.11662989478862722,Café,WC1X 9DS,WC1X,WC
N1C,51.537285100000005,-0.1248931,King's Cross Square,51.53058275852578,-0.12376978545808995,Plaza,N1C 4DE,N1C,N
N1C,51.537285100000005,-0.1248931,Camden Square,51.544556233052,-0.12725241593908612,Park,NW1 9XR,NW1,NW
N1C,51.537285100000005,-0.1248931,Origin Coffee Roasters,51.529133,-0.12661837,Coffee Shop,NW1 2QS,NW1,NW
N1C,51.537285100000005,-0.1248931,Boots,51.52986067727286,-0.12468367553533836,Pharmacy,WC1H 8ND,WC1H,WC
N1C,51.537285100000005,-0.1248931,Big Chill Kings Cross,51.530969099795016,-0.1199254432782426,Bar,N1 9JR,N1,N
N1C,51.537285100000005,-0.1248931,Mai Sushi,51.529261,-0.129595,Japanese Restaurant,NW1 1JB,NW1,NW
N1C,51.537285100000005,-0.1248931,Two Tribes Brewhouse & Taproom,51.543738,-0.122351,Brewery,N7 9BN,N7,N
N1C,51.537285100000005,-0.1248931,The Prince Albert,51.53989974524351,-0.13696941931888865,Pub,NW1 0QS,NW1,NW
N1C,51.537285100000005,-0.1248931,Hurricane Room,51.53052621156955,-0.12082386949349327,Pool Hall,N1 9NW,N1,N
N1C,51.537285100000005,-0.1248931,London Irish Centre,51.54378223430032,-0.132503092048386,Event Space,NW1 9XB,NW1,NW
N2,51.591150299999995,-0.16790170000000001,Campbell & Syme,51.589616517359204,-0.16320847989856463,Coffee Shop,N2 9JR,N2,N
N2,51.591150299999995,-0.16790170000000001,The Phoenix Cinema,51.58859179227622,-0.16392907148900104,Movie Theater,N2 9PS,N2,N
N2,51.591150299999995,-0.16790170000000001,La Rugoletta,51.59326237818995,-0.17199976266140188,Italian Restaurant,N2 8DS,N2,N
N2,51.591150299999995,-0.16790170000000001,Dan & DeCarlo,51.58748176647878,-0.16408995627059114,Café,N2 9FA,N2,N
N2,51.591150299999995,-0.16790170000000001,Caffè Nero,51.5902957226201,-0.16422720996449153,Coffee Shop,N2 8AD,N2,N
N2,51.591150299999995,-0.16790170000000001,Amici Delicatessen,51.58923588907174,-0.16396440720774735,Deli / Bodega,N2 9PN,N2,N
N2,51.591150299999995,-0.16790170000000001,Indian Rasoi,51.590756,-0.1556,Indian Restaurant,N2 9HS,N2,N
N2,51.591150299999995,-0.16790170000000001,Genzo,51.59320598778888,-0.16717522246352234,Greek Restaurant,N2 9AY,N2,N
